## ------------------------------------------------------------------------- ##
## TEMPLATE DATA FILE FOR iSCAM                                              ##
## TIPS: -use '#' as comment character for the data file                     ##
##       -use '#' on all blank lines (windows compatible)                    ##
##       -sex: 0=asexual, 1=female, 2=male                                   ##  
##                                                                           ##
##                                                                           ##
## TEMPLATE is based on Flack Lake Trout (ADMB catage example)               ##
## ------------------------------------------------------------------------- ##
##
##
##
## ------------------------------------------------------------------------- ##
## MODEL DIMENSIONS                                                          ##
## ------------------------------------------------------------------------- ##
1        # -number of areas            (narea)
1        # -number of groups or stocks (ngroup)
1        # -number of sexes            (nsex)
1951        #first year of data
2011        #last year of data
2           #age of youngest age class
10          #age of plus group
5           #number of gears (ngear)##
## ------------------------------------------------------------------------- ##
## Allocation for each gear in (ngear), use 0 for survey gears.              ##
## ------------------------------------------------------------------------- ##
0.1     0.4     0.5     0       0
##
##
## ------------------------------------------------------------------------- ##
##
## ------------------------------------------------------------------------- ##
## Age-schedule and population parameters                                    ##
## ------------------------------------------------------------------------- ##
## Need one value for each area and sex.
##
27    # -asymptotic length (linf)  
0.48     # -brody growth coefficient (k)
0    # -theoretical age at zero length (to)
4.5e-6        # -scaler in length-weight allometry
3.1270          # -power parameter in length-weight allometry
2.055     # -age at 50% maturity (approx with log(3.0)/k)
0.05        # -std at 50% maturity (CV ~ 0.1)
0            # -(if n_MAT==1) use the following vector for maturity
0                       #mat vec
##
## ------------------------------------------------------------------------- ##
## TIME SERIES CATCH DATA                                                    ##
## ------------------------------------------------------------------------- ##
## Observed catch from all gears, areas, and sex                             ##
## sex: 1=female, 2=male, 0=asexual
## Type of catch: legend                                                     ##
##               1 = catch in weight                                         ##
##               2 = catch in numbers                                        ##
##               3 = catch in spawn (roe)                                    ##
## 
## n_ct_obs
   79
## Year gear area group sex type value
1984    3    1    1     0       0   10   40  107  194  190  32  20  1
1987    3    1    1     0       0   10  135  340   30   12  16   5  2
1988    3    1    1     0       0   25   33  192  133   60  14   6  2
1989    3    1    1     0       0    1  208   42   85   36   6   4  0
1990    3    1    1     0       0    6   35  307   37   46  11   3  0
1991    3    1    1     0       0    1   21   39  198   21  25   2  0
1992    3    1    1     0       0   35   75  171   77  166  16  14  2
1994    3    1    1     0       1   35  199  340   33    7   4   1  0
1998    3    1    1     0       0    5  344   99   87  181 111  51 19
1999    3    1    1     0       0    9  113  612  193   58  38  18  2
2000    3    1    1     0       0    8   47  169  330   39  16  14  1
2002    3    1    1     0       0    0   55  154   82  110 120  12  2
2003    3    1    1     0       0   13   87  159   99   49  64  25  3
2004    3    1    1     0       0    5  179  154  158   92  24  14  5
2005    3    1    1     0       0    4   54  249  119   53  19   1  1

##
## ------------------------------------------------------------------------- ##
## EMPIRICAL WEIGHT-AT-AGE DATA                                              ##
## ------------------------------------------------------------------------- ##
## Number of years of weight-at-age data int(n_wt_obs), use 0 if NA
61  
## year gear area stock sex |age columns (sage, nage) of weight at age data |
   1951 1    1    1     0    0.0503 0.0873 0.1144 0.1339 0.1489 0.1600 0.2050 0.1960 0.1586
   1952 1    1    1     0    0.0536 0.0896 0.1144 0.1386 0.1569 0.1699 0.1781 0.1900 0.1586
   1953 1    1    1     0    0.0446 0.0799 0.1001 0.1210 0.1473 0.1455 0.1594 0.1656 0.1586
   1954 1    1    1     0    0.0542 0.0854 0.1056 0.1258 0.1474 0.1658 0.1550 0.1656 0.1586
   1955 1    1    1     0    0.0579 0.0827 0.1070 0.1249 0.1514 0.1310 0.1594 0.1656 0.1586
   1956 1    1    1     0    0.0577 0.0860 0.1064 0.1192 0.1389 0.1440 0.1594 0.1400 0.1586
