"Year","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101","102","103","104","105","106","Total"
1998,0,0,0,0,1,0,3,2,0,0,6,1,4,10,10,9,16,16,21,32,50,57,31,34,41,31,27,22,25,23,24,28,33,45,39,87,140,125,166,150,165,171,196,198,237,184,240,231,259,268,314,251,275,281,261,298,303,258,276,248,248,238,240,228,203,169,148,116,110,82,81,56,52,37,24,15,16,7,7,5,3,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8317
1999,0,0,0,0,2,3,7,6,5,7,21,18,43,53,84,57,46,61,55,83,91,116,158,146,157,162,136,129,79,60,46,24,31,31,50,83,91,78,122,114,126,109,101,107,80,77,75,102,87,114,118,138,112,139,160,158,129,135,128,105,82,76,72,65,54,41,33,29,24,22,25,13,11,5,9,6,7,2,1,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5338
2000,0,0,0,0,0,0,0,2,3,3,0,0,0,0,2,1,3,5,3,4,6,10,5,9,14,9,11,10,15,19,6,8,7,10,20,32,27,35,26,24,35,47,53,44,60,35,51,58,51,52,48,53,58,37,41,49,48,75,63,51,34,58,48,61,46,41,35,44,27,31,34,24,16,8,9,3,4,5,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1872
2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,1,9,7,7,6,6,17,23,39,55,55,71,58,52,39,34,35,23,37,27,22,29,39,50,49,54,61,69,59,53,42,51,38,47,38,39,24,35,38,27,22,18,21,15,14,17,19,16,10,15,19,10,7,16,11,8,11,6,5,7,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1746
2002,2,8,8,3,7,5,3,6,9,21,11,27,26,23,26,29,61,55,87,93,87,91,83,84,107,88,97,114,106,119,104,121,107,133,150,139,110,112,96,70,77,76,89,46,70,80,56,54,62,48,53,40,35,29,24,23,24,21,21,44,21,10,8,9,4,6,5,16,10,2,12,9,13,1,1,5,9,4,5,7,8,4,9,4,10,12,13,2,0,8,1,0,0,2,0,0,1,3831
2003,0,1,1,5,11,8,6,3,1,5,7,6,19,28,49,64,82,89,115,116,114,116,105,98,90,89,101,135,96,79,111,89,85,84,79,91,86,79,101,87,116,65,108,109,123,135,164,132,137,164,161,171,150,139,133,108,122,114,99,98,85,63,55,50,23,30,20,26,15,19,17,9,5,8,7,11,4,6,1,3,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5540
2004,0,1,1,9,10,15,12,17,14,14,20,18,23,27,37,43,59,56,55,34,33,31,27,28,20,41,33,39,34,39,68,73,84,92,103,130,120,130,197,141,223,212,200,215,206,255,274,242,268,253,250,219,204,212,212,246,201,195,157,98,115,92,110,116,88,82,84,54,54,62,81,59,26,24,19,20,10,9,3,4,4,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7394
2005,0,0,0,2,3,5,8,2,11,10,15,14,17,27,18,23,17,19,29,25,25,12,26,25,23,29,41,53,55,69,80,79,113,107,123,159,141,159,142,191,182,189,204,195,199,190,219,243,238,273,270,259,243,231,183,204,201,208,214,179,191,159,149,150,107,114,109,71,72,83,86,61,48,49,47,39,42,19,16,7,18,6,4,4,2,2,3,1,1,0,0,0,0,0,0,0,0,7881
2006,0,0,0,0,0,0,1,1,4,2,1,5,15,19,32,26,32,41,27,42,58,44,24,28,32,18,20,15,26,33,46,35,49,60,66,76,82,95,145,153,179,170,212,203,237,237,201,230,228,224,212,218,231,212,210,191,177,187,203,164,156,146,142,131,125,102,82,69,68,67,57,42,50,41,35,20,26,10,9,3,3,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6869
2007,1,0,1,1,5,5,14,7,20,16,11,7,12,3,26,30,41,33,42,37,28,30,36,45,21,40,43,34,43,29,39,36,27,17,18,19,29,31,31,27,40,37,32,63,66,80,70,77,80,93,84,74,93,81,55,44,28,41,33,35,21,42,41,47,29,38,28,26,34,24,29,25,15,17,12,5,9,5,2,0,1,1,0,0,1,1,0,2,0,0,0,0,2,0,0,0,0,2598
2008,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,3,4,1,0,1,7,5,12,11,13,9,12,8,10,12,10,9,16,22,28,29,29,44,34,61,57,42,47,65,45,64,58,55,54,54,87,89,79,42,66,64,36,17,43,30,32,26,18,9,6,12,17,6,12,6,5,4,6,9,9,1,2,2,6,3,5,6,1,4,4,1,1,1,3,4,0,0,0,0,0,0,1709
2009,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,5,8,7,6,7,8,8,14,14,24,35,23,12,22,15,4,9,10,12,8,19,19,26,30,41,52,43,74,60,63,82,81,98,104,105,125,100,85,101,69,86,60,64,49,39,37,23,16,16,15,12,9,10,11,7,9,5,3,1,0,3,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2112
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,3,9,11,9,19,24,31,34,29,37,28,27,21,20,16,33,50,56,92,118,147,134,168,147,135,143,121,122,116,123,142,110,119,111,119,134,139,165,133,140,102,111,115,77,74,65,68,48,32,26,23,21,28,17,17,12,8,6,4,1,1,7,5,2,9,15,0,14,0,65,10,0,1,1,1,3,0,1,0,4331
2011,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,3,5,5,10,3,8,15,8,7,11,16,8,14,13,28,39,26,34,41,71,70,77,89,81,104,120,102,121,104,133,130,114,133,161,174,178,157,152,138,118,121,100,98,116,94,87,73,65,70,70,59,54,45,73,45,47,35,19,37,13,13,12,4,12,0,3,3,2,0,3,0,0,0,0,0,0,0,0,0,0,4201
2012,0,0,0,0,0,0,0,0,0,0,4,7,1,9,4,2,2,10,22,22,30,39,41,42,32,22,23,23,13,15,16,14,24,20,21,23,30,29,42,38,35,48,35,58,64,46,53,101,84,90,91,79,109,114,89,91,126,120,99,109,102,100,89,73,60,62,60,44,33,39,35,33,20,26,12,18,18,10,7,9,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3115
